theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.96113000     -14.44505000    0.00000000      29.17126280     -7.15645018     0.00991864      0.98444748      0.14569552      -0.01518505     -0.00954958     0.07618125     
29.96113000     -14.43508000    0.00000000      29.17235545     -7.15159050     0.00989353      0.98460124      0.14569571      -0.01517569     -0.00955118     0.07618071     
29.96113000     -14.42514500    0.00000000      29.17344351     -7.14674771     0.00986872      0.98475590      0.14569560      -0.01516631     -0.00955275     0.07618006     
29.96113000     -14.41517500    0.00000000      29.17453465     -7.14188770     0.00984411      0.98491135      0.14569517      -0.01515692     -0.00955431     0.07617940     
29.96133000     -14.40521500    0.00000000      29.17582067     -7.13707585     0.00981983      0.98506757      0.14569441      -0.01514751     -0.00955583     0.07617869     
29.96133000     -14.39270500    0.00000000      29.17718776     -7.13097720     0.00979578      0.98522464      0.14569333      -0.01513811     -0.00955734     0.07617795     
29.96133000     -14.38025500    0.00000000      29.17854710     -7.12490755     0.00977201      0.98538236      0.14569193      -0.01512870     -0.00955883     0.07617716     
29.96133000     -14.36775000    0.00000000      29.17991126     -7.11881082     0.00974853      0.98554074      0.14569024      -0.01511929     -0.00956029     0.07617636     
29.96133000     -14.35527000    0.00000000      29.18127149     -7.11272602     0.00972534      0.98569984      0.14568824      -0.01510991     -0.00956173     0.07617552     
29.96133000     -14.34271000    0.00000000      29.18263923     -7.10660196     0.00970245      0.98585947      0.14568596      -0.01510053     -0.00956315     0.07617466     
29.96133000     -14.33026000    0.00000000      29.18399380     -7.10053127     0.00967984      0.98601970      0.14568334      -0.01509118     -0.00956455     0.07617374     
29.96133000     -14.31778000    0.00000000      29.18535045     -7.09444570     0.00965751      0.98618046      0.14568046      -0.01508186     -0.00956593     0.07617283     
29.96133000     -14.29920000    0.00000000      29.18736799     -7.08538513     0.00963552      0.98634175      0.14567726      -0.01507257     -0.00956729     0.07617188     
29.96133000     -14.28668500    0.00000000      29.18872546     -7.07928184     0.00961382      0.98650352      0.14567380      -0.01506331     -0.00956862     0.07617088     
29.96133000     -14.27422000    0.00000000      29.19007631     -7.07320268     0.00959245      0.98666569      0.14567005      -0.01505410     -0.00956993     0.07616987     
29.96133000     -14.26172000    0.00000000      29.19142977     -7.06710620     0.00957139      0.98682822      0.14566598      -0.01504493     -0.00957123     0.07616888     
29.96133000     -14.24921500    0.00000000      29.19278256     -7.06100702     0.00955067      0.98699115      0.14566167      -0.01503581     -0.00957250     0.07616783     
29.96133000     -14.23673500    0.00000000      29.19413146     -7.05491977     0.00953028      0.98715432      0.14565706      -0.01502676     -0.00957375     0.07616678     
29.96133000     -14.22423000    0.00000000      29.19548187     -7.04882008     0.00951025      0.98731789      0.14565218      -0.01501776     -0.00957498     0.07616574     
29.95704500     -14.21171000    0.00000000      29.19261544     -7.04179445     0.00949053      0.98748156      0.14564703      -0.01500882     -0.00957620     0.07616470     
29.95811000     -14.19880500    0.00000000      29.19505461     -7.03572799     0.00947112      0.98764546      0.14564160      -0.01499996     -0.00957739     0.07616359     
29.95811000     -14.18607000    0.00000000      29.19642605     -7.02951592     0.00945212      0.98780953      0.14563590      -0.01499117     -0.00957856     0.07616255     
29.95811000     -14.17336500    0.00000000      29.19779302     -7.02331822     0.00943344      0.98797370      0.14562994      -0.01498245     -0.00957972     0.07616145     
29.95811000     -14.16065000    0.00000000      29.19915982     -7.01711538     0.00941515      0.98813797      0.14562373      -0.01497382     -0.00958085     0.07616042     
29.95811000     -14.14794000    0.00000000      29.20052486     -7.01091472     0.00939717      0.98830223      0.14561725      -0.01496526     -0.00958197     0.07615937     
29.95811000     -14.13522000    0.00000000      29.20188972     -7.00470891     0.00937959      0.98846646      0.14561051      -0.01495680     -0.00958307     0.07615831     
29.95811000     -14.12251000    0.00000000      29.20325228     -6.99850771     0.00936240      0.98863068      0.14560353      -0.01494843     -0.00958415     0.07615728     
29.95811000     -14.10975500    0.00000000      29.20461842     -6.99228430     0.00934557      0.98879481      0.14559628      -0.01494016     -0.00958521     0.07615627     
29.95811000     -14.09707500    0.00000000      29.20597529     -6.98609722     0.00932911      0.98895881      0.14558879      -0.01493198     -0.00958625     0.07615527     
29.95811000     -14.08437500    0.00000000      29.20733306     -6.97990011     0.00931302      0.98912260      0.14558106      -0.01492391     -0.00958728     0.07615431     
29.95811000     -14.07164000    0.00000000      29.20869334     -6.97368566     0.00929736      0.98928619      0.14557308      -0.01491594     -0.00958829     0.07615336     
29.95811000     -14.05893000    0.00000000      29.21004971     -6.96748315     0.00928208      0.98944958      0.14556488      -0.01490808     -0.00958928     0.07615247     
29.95811000     -14.03935500    0.00000000      29.21213627     -6.95792999     0.00926715      0.98961265      0.14555642      -0.01490033     -0.00959025     0.07615161     
29.95811000     -14.02666500    0.00000000      29.21348737     -6.95173657     0.00925263      0.98977533      0.14554773      -0.01489269     -0.00959121     0.07615077     
29.95811000     -14.01393000    0.00000000      29.21484202     -6.94552093     0.00923855      0.98993768      0.14553881      -0.01488517     -0.00959215     0.07614998     
29.95811000     -14.00119000    0.00000000      29.21619596     -6.93930259     0.00922487      0.99009959      0.14552968      -0.01487777     -0.00959307     0.07614926     
29.96089000     -13.98848000    0.00000000      29.22028292     -6.93368512     0.00921157      0.99026099      0.14552032      -0.01487050     -0.00959398     0.07614857     
29.96089000     -13.98497500    0.00000000      29.22065488     -6.93197408     0.00919870      0.99042195      0.14551071      -0.01486334     -0.00959487     0.07614794     
29.96089000     -13.98144000    0.00000000      29.22102992     -6.93024838     0.00918620      0.99058228      0.14550088      -0.01485632     -0.00959575     0.07614736     
29.96089000     -13.97793000    0.00000000      29.22140222     -6.92853485     0.00917416      0.99074216      0.14549084      -0.01484942     -0.00959661     0.07614685     
29.96089000     -13.97440000    0.00000000      29.22177654     -6.92681155     0.00916254      0.99090129      0.14548060      -0.01484265     -0.00959746     0.07614639     
29.96089000     -13.97089500    0.00000000      29.22214812     -6.92510043     0.00915132      0.99105973      0.14547011      -0.01483603     -0.00959829     0.07614607     
29.96089000     -13.96735500    0.00000000      29.22252332     -6.92337220     0.00914056      0.99121754      0.14545941      -0.01482952     -0.00959910     0.07614576     
29.96089000     -13.96384500    0.00000000      29.22289523     -6.92165860     0.00913022      0.99137461      0.14544851      -0.01482316     -0.00959990     0.07614556     
29.96089000     -13.96031500    0.00000000      29.22326918     -6.91993521     0.00912029      0.99153080      0.14543741      -0.01481694     -0.00960069     0.07614544     
29.96089000     -13.95679000    0.00000000      29.22364250     -6.91821425     0.00911082      0.99168624      0.14542609      -0.01481086     -0.00960146     0.07614540     
29.96089000     -13.95327500    0.00000000      29.22401466     -6.91649814     0.00910175      0.99184075      0.14541458      -0.01480492     -0.00960222     0.07614547     
29.96089000     -13.94974000    0.00000000      29.22438885     -6.91477226     0.00909314      0.99199438      0.14540286      -0.01479912     -0.00960297     0.07614563     
29.96089000     -13.94624000    0.00000000      29.22475923     -6.91306344     0.00908500      0.99214702      0.14539093      -0.01479346     -0.00960370     0.07614590     
29.96089000     -13.94271000    0.00000000      29.22513270     -6.91133995     0.00907727      0.99229874      0.14537882      -0.01478795     -0.00960442     0.07614627     
29.96089000     -13.93916000    0.00000000      29.22550819     -6.90960668     0.00906998      0.99244933      0.14536648      -0.01478259     -0.00960513     0.07614675     
29.95701000     -13.93565500    0.00000000      29.22205775     -6.90707987     0.00906316      0.99259893      0.14535397      -0.01477737     -0.00960582     0.07614734     
29.95701000     -13.92135500    0.00000000      29.22356879     -6.90009851     0.00905675      0.99274730      0.14534129      -0.01477231     -0.00960650     0.07614807     
29.95701000     -13.90707000    0.00000000      29.22507668     -6.89312414     0.00905081      0.99289462      0.14532836      -0.01476738     -0.00960717     0.07614891     
29.95701000     -13.88335000    0.00000000      29.22757706     -6.88154259     0.00904535      0.99304076      0.14531530      -0.01476262     -0.00960783     0.07614990     
29.95701000     -13.86896000    0.00000000      29.22909185     -6.87451608     0.00904030      0.99318554      0.14530201      -0.01475800     -0.00960848     0.07615100     
29.95701000     -13.85473500    0.00000000      29.23058771     -6.86756981     0.00903575      0.99332921      0.14528855      -0.01475353     -0.00960911     0.07615227     
29.95701000     -13.84041500    0.00000000      29.23209199     -6.86057683     0.00903163      0.99347146      0.14527492      -0.01474921     -0.00960974     0.07615367     
29.95701000     -13.82610000    0.00000000      29.23359418     -6.85358595     0.00902796      0.99361242      0.14526108      -0.01474503     -0.00961035     0.07615521     
29.95701000     -13.81180000    0.00000000      29.23509323     -6.84660208     0.00902478      0.99375195      0.14524709      -0.01474102     -0.00961095     0.07615687     
