theta	phi	psi	alpha	beta	CD	CL	Cy	Cmx	Cmy	Cmz
29.95982500     -5.01465000     0.00000000      29.86484893     -2.50187829     0.50971674      0.83461552      0.11308383      -0.00769591     -0.01264683     0.07141208     
29.95899500     -5.01065000     0.00000000      29.86417203     -2.49982360     0.50962115      0.83451956      0.11311072      -0.00768865     -0.01264342     0.07139236     
29.95899500     -5.00791500     0.00000000      29.86427555     -2.49846172     0.50953845      0.83441781      0.11313103      -0.00768140     -0.01264009     0.07137284     
29.95899500     -5.00518000     0.00000000      29.86437902     -2.49709983     0.50945603      0.83431725      0.11315132      -0.00767404     -0.01263673     0.07135377     
29.95899500     -5.00244000     0.00000000      29.86448261     -2.49573545     0.50937389      0.83421791      0.11317167      -0.00766654     -0.01263335     0.07133512     
29.95899500     -4.99969500     0.00000000      29.86458634     -2.49436857     0.50929207      0.83411982      0.11319209      -0.00765893     -0.01262995     0.07131699     
29.95899500     -4.99696000     0.00000000      29.86468963     -2.49300667     0.50921053      0.83402294      0.11321247      -0.00765118     -0.01262652     0.07129928     
29.95899500     -4.99421500     0.00000000      29.86479325     -2.49163979     0.50912931      0.83392732      0.11323292      -0.00764330     -0.01262307     0.07128207     
29.95899500     -4.99005000     0.00000000      29.86495035     -2.48956580     0.50904781      0.83383253      0.11325964      -0.00763500     -0.01261958     0.07126567     
29.95899500     -4.98731000     0.00000000      29.86505364     -2.48820139     0.50896729      0.83373960      0.11328010      -0.00762685     -0.01261605     0.07124944     
29.95899500     -4.98456000     0.00000000      29.86515724     -2.48683200     0.50888715      0.83364789      0.11330060      -0.00761855     -0.01261249     0.07123376     
29.95899500     -4.98183000     0.00000000      29.86526003     -2.48547257     0.50880740      0.83355761      0.11332099      -0.00761012     -0.01260888     0.07121861     
29.95899500     -4.97909000     0.00000000      29.86536314     -2.48410815     0.50872803      0.83346869      0.11334145      -0.00760153     -0.01260524     0.07120398     
29.95899500     -4.97635500     0.00000000      29.86546601     -2.48274622     0.50864911      0.83338117      0.11336186      -0.00759281     -0.01260154     0.07118989     
29.95899500     -4.97361000     0.00000000      29.86556919     -2.48137930     0.50857064      0.83329504      0.11338231      -0.00758393     -0.01259780     0.07117640     
29.96109500     -4.97087000     0.00000000      29.86776816     -2.48017267     0.50852338      0.83319198      0.11339999      -0.00757461     -0.01259423     0.07116345     
29.96109500     -4.97040000     0.00000000      29.86778582     -2.47993861     0.50844683      0.83310952      0.11341041      -0.00756587     -0.01259037     0.07115065     
29.96109500     -4.96993500     0.00000000      29.86780328     -2.47970704     0.50837081      0.83302863      0.11342076      -0.00755698     -0.01258645     0.07113839     
29.96109500     -4.96946000     0.00000000      29.86782112     -2.47947049     0.50829529      0.83294916      0.11343112      -0.00754792     -0.01258248     0.07112676     
29.96109500     -4.96899500     0.00000000      29.86783858     -2.47923892     0.50822033      0.83287125      0.11344143      -0.00753871     -0.01257844     0.07111576     
29.96109500     -4.96852500     0.00000000      29.86785622     -2.47900486     0.50814587      0.83279484      0.11345171      -0.00752933     -0.01257433     0.07110535     
29.96109500     -4.96805500     0.00000000      29.86787387     -2.47877080     0.50807201      0.83272010      0.11346194      -0.00751977     -0.01257016     0.07109561     
29.96109500     -4.96759000     0.00000000      29.86789132     -2.47853923     0.50799876      0.83264688      0.11347211      -0.00751006     -0.01256592     0.07108646     
29.96109500     -4.96712000     0.00000000      29.86790896     -2.47830516     0.50792608      0.83257533      0.11348227      -0.00750016     -0.01256160     0.07107802     
29.96109500     -4.96665500     0.00000000      29.86792642     -2.47807359     0.50785406      0.83250542      0.11349233      -0.00749010     -0.01255720     0.07107022     
29.96109500     -4.96618000     0.00000000      29.86794424     -2.47783704     0.50778268      0.83243714      0.11350237      -0.00747985     -0.01255272     0.07106310     
29.96109500     -4.96571500     0.00000000      29.86796169     -2.47760547     0.50771194      0.83237057      0.11351233      -0.00746943     -0.01254817     0.07105665     
29.96109500     -4.96524500     0.00000000      29.86797932     -2.47737141     0.50764189      0.83230570      0.11352223      -0.00745882     -0.01254352     0.07105091     
29.96109500     -4.96496000     0.00000000      29.86799002     -2.47722948     0.50757262      0.83224262      0.11353125      -0.00744807     -0.01253879     0.07104582     
29.96109500     -4.96449500     0.00000000      29.86800746     -2.47699791     0.50750396      0.83218117      0.11354097      -0.00743710     -0.01253396     0.07104151     
29.96109500     -4.96402500     0.00000000      29.86802509     -2.47676384     0.50743607      0.83212157      0.11355063      -0.00742593     -0.01252904     0.07103790     
29.96109500     -4.96355000     0.00000000      29.86804291     -2.47652729     0.50736895      0.83206375      0.11356024      -0.00741457     -0.01252403     0.07103505     
29.96109500     -4.96308000     0.00000000      29.86806053     -2.47629323     0.50730257      0.83200771      0.11356974      -0.00740302     -0.01251891     0.07103293     
29.95917500     -4.96261500     0.00000000      29.86616159     -2.47591763     0.50720889      0.83197032      0.11358160      -0.00739154     -0.01251350     0.07103158     
29.95917500     -4.96317000     0.00000000      29.86614078     -2.47619400     0.50714459      0.83191835      0.11358641      -0.00737981     -0.01250817     0.07103077     
29.95917500     -4.96371500     0.00000000      29.86612034     -2.47646540     0.50708110      0.83186827      0.11359115      -0.00736786     -0.01250273     0.07103076     
29.95917500     -4.96426500     0.00000000      29.86609971     -2.47673929     0.50701846      0.83181999      0.11359580      -0.00735572     -0.01249719     0.07103155     
29.95917500     -4.96481500     0.00000000      29.86607908     -2.47701317     0.50695668      0.83177379      0.11360031      -0.00734337     -0.01249153     0.07103311     
29.95917500     -4.96537000     0.00000000      29.86605826     -2.47728955     0.50689580      0.83172945      0.11360469      -0.00733082     -0.01248576     0.07103549     
29.95917500     -4.96591500     0.00000000      29.86603781     -2.47756094     0.50683575      0.83168698      0.11360902      -0.00731806     -0.01247987     0.07103868     
29.95917500     -4.96646500     0.00000000      29.86601717     -2.47783483     0.50677667      0.83164661      0.11361320      -0.00730508     -0.01247385     0.07104269     
29.95917500     -4.96702000     0.00000000      29.86599634     -2.47811121     0.50671854      0.83160827      0.11361721      -0.00729190     -0.01246771     0.07104756     
29.95917500     -4.96757000     0.00000000      29.86597570     -2.47838509     0.50666134      0.83157190      0.11362114      -0.00727850     -0.01246144     0.07105323     
29.95917500     -4.96811500     0.00000000      29.86595524     -2.47865649     0.50660507      0.83153756      0.11362496      -0.00726488     -0.01245505     0.07105979     
29.95917500     -4.96867000     0.00000000      29.86593441     -2.47893286     0.50654986      0.83150533      0.11362859      -0.00725105     -0.01244852     0.07106718     
29.95917500     -4.96922000     0.00000000      29.86591376     -2.47920674     0.50649559      0.83147514      0.11363213      -0.00723700     -0.01244186     0.07107546     
29.95917500     -4.96976500     0.00000000      29.86589329     -2.47947814     0.50644241      0.83144710      0.11363551      -0.00722272     -0.01243507     0.07108463     
29.95917500     -4.97187000     0.00000000      29.86581423     -2.48052637     0.50639092      0.83142165      0.11363193      -0.00720853     -0.01242812     0.07109436     
29.95917500     -4.97395500     0.00000000      29.86573589     -2.48156464     0.50634052      0.83139842      0.11362828      -0.00719411     -0.01242104     0.07110502     
29.95981000     -4.97605000     0.00000000      29.86629093     -2.48265564     0.50630040      0.83137173      0.11362364      -0.00717938     -0.01241387     0.07111657     
29.95981000     -4.98012500     0.00000000      29.86613765     -2.48468490     0.50625303      0.83135342      0.11361098      -0.00716490     -0.01240649     0.07112870     
29.95981000     -4.98302500     0.00000000      29.86602849     -2.48612902     0.50620623      0.83133695      0.11360331      -0.00714995     -0.01239896     0.07114192     
29.95981000     -4.98592500     0.00000000      29.86591927     -2.48757315     0.50616056      0.83132270      0.11359545      -0.00713478     -0.01239128     0.07115611     
29.95981000     -4.98883500     0.00000000      29.86580961     -2.48902224     0.50611605      0.83131071      0.11358743      -0.00711937     -0.01238345     0.07117122     
29.95981000     -4.99172000     0.00000000      29.86570082     -2.49045888     0.50607265      0.83130100      0.11357931      -0.00710373     -0.01237545     0.07118729     
29.95981000     -4.99462500     0.00000000      29.86559122     -2.49190548     0.50603045      0.83129347      0.11357096      -0.00708785     -0.01236731     0.07120429     
29.95981000     -4.99752000     0.00000000      29.86548193     -2.49334709     0.50598943      0.83128832      0.11356246      -0.00707174     -0.01235900     0.07122226     
29.95981000     -5.00042000     0.00000000      29.86537239     -2.49479119     0.50594960      0.83128542      0.11355377      -0.00705539     -0.01235053     0.07124121     
29.95981000     -5.00332000     0.00000000      29.86526278     -2.49623528     0.50591101      0.83128487      0.11354489      -0.00703879     -0.01234189     0.07126109     
29.95981000     -5.00622000     0.00000000      29.86515312     -2.49767937     0.50587368      0.83128667      0.11353583      -0.00702196     -0.01233309     0.07128201     
